测试leader,测试,30-45K,乐贝,上海 长宁区 江苏路,5-10年,本科,"岗位职责：1、负责公司互联网产品的测试工作，测试团队管理以及测试项目管理等；2、制定并优化测试流程，规范产品测试流程，持续提升测试研发效率和质量；3、搭建常用功能及自动化测试工具，带领团队完成功能测试、压力测试、性能测试、适配、WEB及接口自动化测试脚本开发等工作；4、负责质量团队的工作目标与计划的制定和高效执行，保证目标实现，有效激励团队成员向阶段性目标冲刺；5、解决测试过程中的复杂技术问题。任职要求：1、大学统招本科(211/985）及以上学历，计算机及相关专业；2、五年以上软件产品（WEB/APP）测试经验，三年以上测试团队管理经验，熟悉软件工程，精通测试理论、流程与方法，有大型互联网公司相关经验者；3、有丰富的测试技术功底，对系统结构、软件运行原理、测试框架、自动化测试、性能测试等方面有深刻造，并具有独立设计、搭建自动化测试框架，编写自动化测试脚本能力;4、熟悉Shell/PHP/Perl/Python/Ruby等至少一种脚本语言，有开发测试经验者优先;5、精通Bug管理流程，会使用常见的Bug管理工具，如QC、Bugzilla、JIRA等；6、熟练运用QTP、LoadRunner等工具进行性能测试，熟练运用WebDriver等工具进行自动化测试；7、熟悉HTTP Watch, Fidller等常用抓包工具；8、熟悉SQL Server/MYSQL/ORACLE等主流数据库，熟悉常用SQL语句；9、具有良好的沟通表达能力、学习领悟能力，良好的职业素养与团队合作意识；10、能承受较强的工作压力"

软件测试,测试,10-15K,新致软件,上海 浦东新区 唐镇,1-3年,本科,"1.全日制统招本科及以上学历,计算机及相关专业；2.有较强的责任心、工作踏实认真、沟通能力强；3.2年及以上测试工作经验，实施过大型金融系统性能测试经验者优先；4.熟练使用工具Loadrunner、Jmeter；5.熟悉shell脚本，并能独立完成测试过程(测试方案/计划的制定,需求分析及用例/脚本的设计,执行及测试结果的分析与汇总等工作)；"

软件测试,测试,10-20K,软通动力集团,上海 浦东新区 金桥,1-3年,本科,1. 本科及以上学历，计算机/通信相关专业2、熟悉软件测试测试流程，有一年以上相关测试经验3、有消费电子、终端产品系统测试经验3、了解wifi及协议知识优先。4、有Python基础优先1. 完成环境搭建，迭代测试执行，输出测试报告2. 参与产品新特性开发方案讨论，设计测试用例，构造测试条件3. 优化现有测试方案，提升测试效率

软件测试,测试,5-10K,京北方,上海 浦东新区 唐镇,1-3年,大专,1. 熟悉软件开发生命周期，掌握软件工程、软件测试理论、测试流程及方法；2. 熟悉主流数据库Oracle、MySQL，能熟练掌握SQL语句，熟练使用linux常用基本命令；3. 具有良好语言表达能力、文字编辑能力、做事积极主动，能够根据需求分析书，独立完成测试功能点、测试计划、测试案例的编写，及测试案例执行和对Bug进行追踪管理、出具测试报告；4. 学习能力强，能够在较短时间内学习并接手工作，沟通能力好；

测试主管,测试,20-30K,中骏集团,上海 闵行区 华漕,1-3年,本科,1. 完成上级的安排工作；2. 负责WEB系统及app应用测试工作；3. 及时和开发、项目经理、产品经理沟通、协调，配合解决测试阶段遇到的问题；4. 提交测试报告及测试总结；5. 根据所测项目需求，制定测试计划、编写测试用例；6. 带领其他测试工程师完成项目测试，包括：搭建测试环境，维护测试环境，回归测试等；7. 测试过程中能使用自动化工具加快测试进度，找到潜在问题（例如：fiddler、jmeter等工具）；任职要求：1. 在某个测试知识领域具有很强的理论和实践能力（功能或自动化等）；2. 熟悉数据库语言和编程语言；3. 具备软件测试平台搭建的能力，熟练编写测试脚本和使用测试工具；4. 本科以上，2年以上测试经验

移动端测试,测试,15-25K,米哈游,上海 徐汇区 田林,3-5年,本科,工作职责：- 负责Android/IOS APP测试；- 负责米哈游平台SDK接口和功能测试；工作要求：- 计算机相关专业；- 熟悉软件测试理论、方法和过程，对测试流程、测试用例设计方法有较好理解和掌握；- 熟悉Android、IOS操作系统；- 能独立执行项目测试，包括需求讨论，设计评审，测试策略制定，设计并执行测试用例，进行缺陷跟踪和软件质量分析等等；- 具备移动终端应用的自动化测试开展经验，熟悉Instrumentation、UIAutomation其中至少一种测试工具，有自动化测试框架开发经验者优先；- 对于至少一门脚本开发语言(如shell/python/js)有实际实践经验和理解的积累者优先考虑；- 聪明、灵活，有足够的沟通和团队协作能力，能够快速准确理解产品需求规格；- 为人诚恳、踏实，做事积极主动，乐于学习，有较好的自我管理意识和团队合作意识。

APP测试,测试,9-12K,博彦科技,上海  ,1-3年,本科,岗位职责：1.负责相关业务的产品质量保障工作，参与需求分析、设计评审以及软件测试等质量保证工作；2. 负责跟进项目进度和资源计划、实施，和研发团队一起保障项目的按期交付；3. 根据公司质量控制规范来引导产品研发团队，及时发现问题并积极推动过程改进；4. 负责相关项目的功能测试，性能测试，APP和web端专项测试等；5. 负责测试用例自动化开发，提高测试覆盖率及执行效率6. 配合产品和运维做好产品的部署和交付。岗位要求：1. 本科（含）以上学历，1年以上测试工作经验，有App测试或开发经验者优先；（17年以前毕业的）2. 熟悉软件测试方法和软件工程知识， 熟悉缺陷管理流程和质量控制；3. 熟悉测试相关技术，了解appium、Selenium等工具框架者优先；4. 熟悉大型数据库系统，能够熟练使用SQL语言； 熟悉Java、Python等语言使用者优先；5.学习能力强，工作态度严谨、有高度的责任心、积极主动，协调沟通能力强；有良好的团队合作意识，能和项目组成员有效沟通。免费提供三餐+下午茶水果点心

软件测试,测试,10-15K,软通动力,上海 浦东新区 金桥,经验不限,本科,JD 1. 本科及以上学历，计算机/通信相关专业2、熟悉软件测试测试流程，有一年以上相关测试经验3、了解wifi、BT蓝牙功能及协议知识优先。4、有Python基础优先

软件测试,测试,9-18K,上海联影医疗,上海 嘉定区 嘉定镇,经验不限,本科,大型医疗影像设备产品研发测试工作。主要负责成像软件和应用工作流测试和测试开发。验证各种成像方法/算法以及图像后处理软件和工作流。针对软件功能，图像质量，算法性能等进行评估和测试。针对各种应用场景，对成像软件和工作流进行验证。熟悉windows/linux操作系统和常用软件，至少掌握一种编程语言，熟悉python或c++更佳。思维全面严谨，做事认真。熟悉软件测试理论和方法。欢迎有物理，生物医学工程，电子信息，信号/图像处理背景的朋友来应聘此岗位主要工作内容:产品研发全过程参与成像方法/算法以及应用工作流验证测试测试环境搭建和维护测试用例编写/维护/执行出具规范测试报告自动化测试平台和工具开发

